Segment group,Treatment,Index,Set,Timepoint ,Plate,Well,Worm ID,Err,Date,Snap,DPA,Segments,Originally cut,Original segments,Starting segments,Segments added,Stage of blastema,Date of death,Days surviving,Death,Stage of death,Sex,Notes,Folder,Stage of blastema letter
s60,AMP,d,S3,T3,P1,2,s60_AMP_d_S3_T3_P1_2,,21 March 2023,1063,14,20,7 March 2023,65,8,12,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,2,s60_AMP_d_S3_T3_P1_2,,28 March 2023,1087,21,31,7 March 2023,65,8,23,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,2,s60_AMP_d_S3_T3_P1_2,,4 April 2023,1159,28,39,7 March 2023,65,8,31,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,3,s60_AMP_d_S3_T3_P1_3,,21 March 2023,1064,14,14,7 March 2023,65,8,6,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,3,s60_AMP_d_S3_T3_P1_3,,28 March 2023,1088,21,27,7 March 2023,65,8,19,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,3,s60_AMP_d_S3_T3_P1_3,,4 April 2023,1160,28,36,7 March 2023,65,8,28,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,1,s60_AMP_d_S3_T3_P2_1,,21 March 2023,1065,14,15,7 March 2023,65,8,7,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,1,s60_AMP_d_S3_T3_P2_1,,28 March 2023,1089,21,27,7 March 2023,65,8,19,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,1,s60_AMP_d_S3_T3_P2_1,,4 April 2023,1161,28,36,7 March 2023,65,8,28,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,2,s60_AMP_d_S3_T3_P2_2,,14 March 2023,993,7,9,7 March 2023,63,8,1,beyond st 5,,,n,unclear,,,,g
s60,AMP,d,S3,T3,P2,2,s60_AMP_d_S3_T3_P2_2,,21 March 2023,1066,14,16,7 March 2023,63,8,8,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,2,s60_AMP_d_S3_T3_P2_2,,28 March 2023,1090,21,20,7 March 2023,63,8,12,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,2,s60_AMP_d_S3_T3_P2_2,,4 April 2023,1162,28,33,7 March 2023,63,8,25,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,4,s60_AMP_d_S3_T3_P2_4,,14 March 2023,994,7,10,7 March 2023,61,8,2,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,4,s60_AMP_d_S3_T3_P2_4,,21 March 2023,1067,14,23,7 March 2023,61,8,15,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,4,s60_AMP_d_S3_T3_P2_4,,28 March 2023,1091,21,35,7 March 2023,61,8,27,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,4,s60_AMP_d_S3_T3_P2_4,,4 April 2023,1163,28,43,7 March 2023,61,8,35,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,5,s60_AMP_d_S3_T3_P2_5,,14 March 2023,995,7,10,7 March 2023,65,8,2,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,5,s60_AMP_d_S3_T3_P2_5,,21 March 2023,1068,14,21,7 March 2023,60,8,13,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,5,s60_AMP_d_S3_T3_P2_5,,28 March 2023,1092,21,28,7 March 2023,60,8,20,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P2,5,s60_AMP_d_S3_T3_P2_5,,4 April 2023,1164,28,41,7 March 2023,60,8,33,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,14 March 2023,997,7,10,7 March 2023,60,8,2,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,21 March 2023,1069,14,22,7 March 2023,60,8,14,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,21 March 2023,1070,14,14,7 March 2023,60,8,6,beyond st 5,17 April 2023,41,y,,,,,g
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,21 March 2023,1071,14,18,7 March 2023,68,8,10,beyond st 5,11 April 2023,35,y,,,,,g
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,14 March 2023,1000,7,10,7 March 2023,61,8,2,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,21 March 2023,1072,14,22,7 March 2023,61,8,14,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,21 March 2023,1073,14,20,7 March 2023,62,8,12,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,14 March 2023,1002,7,9,7 March 2023,64,8,1,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,21 March 2023,1074,14,16,7 March 2023,64,8,8,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,14 March 2023,1003,7,9,7 March 2023,61,8,1,beyond st 5,25 April,49,y,,,,,g
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,21 March 2023,1075,14,15,7 March 2023,61,8,7,beyond st 5,25 April,49,y,,,,,g
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,14 March 2023,1004,7,9,7 March 2023,65,8,1,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,21 March 2023,1076,14,13,7 March 2023,65,8,5,beyond st 5,,,n,,,,,g
s60,AMP,d,S1,T4,P1,6,s60_AMP_d_S1_T4_P1_6,,21 December 2022,458,7,10,14 December 2022,61,8,2,beyond 5,,,n,,,,,g
s60,AMP,d,S2,T1,P1,1,s60_AMP_d_S2_T1_P1_1,,13 February,564,3,8,10 February 2023,64,8,0,can't see,,,n,,,,,
s60,AMP,d,S3,T1,P1,1,s60_AMP_d_S3_T1_P1_1,,10 March 2023,890,3,8,7 March 2023,61,8,0,can't see,,,n,,,,,
s60,AMP,d,S3,T1,P1,3,s60_AMP_d_S3_T1_P1_3,,10 March 2023,892,3,8,7 March 2023,63,8,0,can't see,,,n,,,,,
s40,CTRL,a,S1,T1,P1,1,s40_CTRL_a_S1_T1_P1_1,,16 Dec 2022,389,3,46,13 Dec 2022,41,41,5,control,,,n,,,,,
s40,CTRL,a,S1,T1,P1,2,s40_CTRL_a_S1_T1_P1_2,,16 Dec 2022,390,3,43,13 Dec 2022,41,41,2,control,,,n,,,,,
s40,CTRL,a,S1,T1,P1,3,s40_CTRL_a_S1_T1_P1_3,,16 Dec 2022,391,3,49,13 Dec 2022,41,41,8,control,,,n,,,,,
s40,CTRL,a,S1,T1,P1,4,s40_CTRL_a_S1_T1_P1_4,,16 Dec 2022,392,3,43,13 Dec 2022,43,43,0,control,,,n,,,,,
s40,CTRL,a,S1,T2,P1,1,s40_CTRL_a_S1_T2_P1_1,,20 December 2022,410,7,46,13 December 2022,43,43,3,control,,,n,,,,,
s40,CTRL,a,S1,T2,P1,2,s40_CTRL_a_S1_T2_P1_2,,20 December 2022,411,7,45,13 December 2022,41,41,4,control,,,n,,,,,
s40,CTRL,a,S1,T2,P1,3,s40_CTRL_a_S1_T2_P1_3,,20 December 2022,412,7,50,13 December 2022,47,47,3,control,,,n,,,,,
s40,CTRL,a,S1,T2,P1,4,s40_CTRL_a_S1_T2_P1_4,,20 December 2022,413,7,45,13 December 2022,41,41,4,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,1,s40_CTRL_a_S1_T3_P1_1,,20 December 2022,431,7,45,13 Dec 2022,40,40,5,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,1,s40_CTRL_a_S1_T3_P1_1,,10 January 2023,460,28,51,13 Dec 2022,40,40,11,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,2,s40_CTRL_a_S1_T3_P1_2,,20 December 2022,432,7,46,13 Dec 2022,42,42,4,control,10 January 2023,28,y,,,,,
s40,CTRL,a,S1,T3,P1,2,s40_CTRL_a_S1_T3_P1_2,,10 January 2023,NA,28,NA,13 Dec 2022,42,42,,control,10 January 2023,28,y,,,,,
s40,CTRL,a,S1,T3,P1,3,s40_CTRL_a_S1_T3_P1_3,,20 December 2022,433,7,49,13 Dec 2022,46,46,3,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,3,s40_CTRL_a_S1_T3_P1_3,,10 January 2023,461,28,55,13 Dec 2022,46,46,9,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,4,s40_CTRL_a_S1_T3_P1_4,,20 December 2022,434,7,47,13 Dec 2022,44,44,3,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,4,s40_CTRL_a_S1_T3_P1_4,,10 January 2023,462,28,55,13 Dec 2022,44,44,11,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,5,s40_CTRL_a_S1_T3_P1_5,,20 December 2022,435,7,44,13 Dec 2022,42,42,2,control,,,n,,,,,
s40,CTRL,a,S1,T3,P1,5,s40_CTRL_a_S1_T3_P1_5,,10 January 2023,463,28,52,13 Dec 2022,42,42,10,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,13 December 2022,NA,0,49,13 Dec 2022,49,49,0,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,20 December 2022,426,7,53,13 Dec 2022,49,49,4,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,10 January 2023,469,28,57,13 Dec 2022,49,49,8,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,24 January 2023,357,42,58,13 Dec 2022,49,49,9,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,31 January 2023,412,49,58,13 Dec 2022,49,49,9,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,9 February 2023,544,58,59,13 Dec 2022,49,49,10,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,1,s40_CTRL_a_S1_T4_P1_1,,14 February 2023,577,63,60,13 Dec 2022,49,49,11,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,13 December 2022,NA,0,44,13 Dec 2022,44,44,0,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,20 December 2022,427,7,49,13 Dec 2022,44,44,5,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,10 January 2023,470,28,58,13 Dec 2022,44,44,14,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,24 January 2023,358,42,61,13 Dec 2022,44,44,17,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,31 January 2023,413,49,61,13 Dec 2022,44,44,17,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,9 February 2023,545,58,61,13 Dec 2022,44,44,17,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,2,s40_CTRL_a_S1_T4_P1_2,,14 February 2023,578,63,61,13 Dec 2022,44,44,17,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,13 December 2022,NA,0,45,13 Dec 2022,45,45,0,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,20 December 2022,428,7,50,13 Dec 2022,45,45,5,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,10 January 2023,471,28,52,13 Dec 2022,45,45,7,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,24 January 2023,359,42,58,13 Dec 2022,45,45,13,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,31 January 2023,414,49,58,13 Dec 2022,45,45,13,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,9 February 2023,546,58,58,13 Dec 2022,45,45,13,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,3,s40_CTRL_a_S1_T4_P1_3,,14 February 2023,579,63,60,13 Dec 2022,45,45,15,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,13 December 2022,NA,0,47,13 Dec 2022,47,47,0,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,20 December 2022,429,7,50,13 Dec 2022,47,47,3,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,10 January 2023,472,28,54,13 Dec 2022,47,47,7,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,24 January 2023,360,42,57,13 Dec 2022,47,47,10,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,31 January 2023,415,49,57,13 Dec 2022,47,47,10,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,9 February 2023,547,58,57,13 Dec 2022,47,47,10,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,4,s40_CTRL_a_S1_T4_P1_4,,14 February 2023,580,63,60,13 Dec 2022,47,47,13,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,13 December 2022,NA,0,42,13 Dec 2022,42,42,0,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,20 December 2022,430,7,47,13 Dec 2022,42,42,5,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,10 January 2023,473,28,55,13 Dec 2022,42,42,13,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,24 January 2023,361,42,56,13 Dec 2022,42,42,14,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,31 January 2023,416,49,58,13 Dec 2022,42,42,16,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,9 February 2023,548,58,58,13 Dec 2022,42,42,16,control,,,n,,,,,
s40,CTRL,a,S1,T4,P1,5,s40_CTRL_a_S1_T4_P1_5,,14 February 2023,581,63,58,13 Dec 2022,42,42,16,control,,,n,,,,,
s40,CTRL,a,S2,T1,P1,1,s40_CTRL_a_S2_T1_P1_1,,30 January 2023,374,7,43,23 January 2023,41,41,2,control,,,n,,,,,
s40,CTRL,a,S2,T1,P1,2,s40_CTRL_a_S2_T1_P1_2,,30 January 2023,375,7,50,23 January 2023,49,49,1,control,,,n,,,,,
s40,CTRL,a,S2,T1,P1,3,s40_CTRL_a_S2_T1_P1_3,,30 January 2023,376,7,49,23 January 2023,49,49,0,control,,,n,,,,,
s40,CTRL,a,S2,T2,P1,1,s40_CTRL_a_S2_T2_P1_1,,30 January 2023,382,7,43,23 January 2023,40,40,3,control,,,n,,,,,
s40,CTRL,a,S2,T2,P1,2,s40_CTRL_a_S2_T2_P1_2,,30 January 2023,383,7,45,23 January 2023,42,42,3,control,,,n,,,,,
s40,CTRL,a,S2,T2,P1,3,s40_CTRL_a_S2_T2_P1_3,,30 January 2023,384,7,42,23 January 2023,41,41,1,control,,,n,,,,,
s40,CTRL,a,S2,T2,P1,4,s40_CTRL_a_S2_T2_P1_4,,30 January 2023,385,7,42,23 January 2023,42,42,0,control,,,n,,,Lost segments,,
s40,CTRL,a,S2,T2,P1,5,s40_CTRL_a_S2_T2_P1_5,,30 January 2023,386,7,50,23 January 2023,48,48,2,control,,,n,,,,,
s40,CTRL,a,S2,T3,P1,1,s40_CTRL_a_S2_T3_P1_1,,30 January 2023,397,7,45,23 January 2023,45,45,0,control,,,n,,,,,
s40,CTRL,a,S2,T3,P1,1,s40_CTRL_a_S2_T3_P1_1,,6 February 2023,430,14,48,23 January 2023,45,45,3,control,,,n,,,,,
s40,CTRL,a,S2,T3,P1,1,s40_CTRL_a_S2_T3_P1_1,,20 February 2023,608,28,50,23 January 2023,45,45,5,control,,,n,,,,,
s40,CTRL,a,S2,T3,P1,2,s40_CTRL_a_S2_T3_P1_2,,30 January 2023,398,7,43,23 January 2023,43,43,0,control,,,n,,,,,
s40,CTRL,a,S2,T3,P1,2,s40_CTRL_a_S2_T3_P1_2,,6 February 2023,431,14,44,23 January 2023,43,43,1,control,,,n,,,,,
